Good Guy ID,Bank,Defense Level,Strategy,Last Action,Attack Count,Turns
4483,10.0,99,be_strongest,defense,1,100
4484,10.0,99,be_strongest,defense,1,100
4485,63.999999999999986,84,analyst,defense,4,100
4486,450,55,random,money,0,100
4487,10.0,99,be_strongest,defense,1,100
4488,230.0,1,not_weakest,money,3,100
4489,63.999999999999986,84,analyst,defense,1,100
4490,546.8,33,one_two_one,money,2,100
4491,63.999999999999986,84,analyst,defense,1,100
4492,546.8,33,one_two_one,money,2,100
4493,63.999999999999986,84,analyst,defense,2,100
4494,50.0,0,copycat,money,14,100
4495,290.0,67,two_one_two,defense,2,100
4496,546.8,33,one_two_one,money,2,100
4497,546.8,33,one_two_one,money,2,100
4498,30.0,0,copycat,money,15,100
4499,40.0,0,copycat,money,15,100
4500,60.0,0,copycat,money,15,100
4501,546.8,33,one_two_one,money,2,100
4502,330.0,67,two_one_two,defense,1,100
4503,546.8,33,one_two_one,money,2,100
4504,63.999999999999986,84,analyst,defense,1,100
4505,80.0,1,not_weakest,money,4,100
4506,330,67,two_one_two,defense,0,100
4507,330.0,67,two_one_two,defense,1,100
4508,10,99,be_strongest,defense,0,100
4509,330.0,67,two_one_two,defense,1,100
4510,430.0,1,not_weakest,money,3,100
4511,510,49,random,money,0,100
4512,610.0,1,not_weakest,money,3,100
4513,35.0,93,late_planner,defense,2,100
4514,210.0,1,not_weakest,money,3,100
4515,50.0,0,copycat,money,14,100
4516,330.0,67,two_one_two,defense,1,100
4517,210.0,1,not_weakest,money,3,100
4518,10,99,be_strongest,defense,0,100
4519,60.0,0,copycat,money,15,100
4520,35.0,93,late_planner,defense,1,100
4521,63.999999999999986,84,analyst,defense,2,100
4522,10.0,0,copycat,money,15,100
4523,28.0,97,analyst,defense,2,100
4524,10,99,be_strongest,defense,0,100
4525,400.0,1,not_weakest,money,4,100
4526,63.999999999999986,84,analyst,defense,3,100
4527,480.0,1,not_weakest,money,4,100
4528,10.0,0,copycat,money,15,100
4529,330.0,67,two_one_two,defense,1,100
4530,51.19999999999999,84,analyst,defense,2,100
4531,10,99,be_strongest,defense,0,100
4532,42.0,93,late_planner,defense,2,100
4533,546.8,33,one_two_one,money,2,100
4534,546.8,33,one_two_one,money,2,100
4535,35.0,95,late_planner,defense,2,100
4536,106.0,51,random,defense,1,100
4537,330,67,two_one_two,defense,0,100
4538,10.0,99,be_strongest,defense,1,100
4539,60.0,0,copycat,money,14,100
4540,35.0,93,late_planner,defense,1,100
4541,140.0,1,not_weakest,money,4,100
4542,10.0,99,be_strongest,defense,2,100
4543,63.999999999999986,84,analyst,defense,2,100
4544,10.0,99,be_strongest,defense,3,100
4545,50.0,0,copycat,money,14,100
4546,509.216,33,one_two_one,money,4,100
4547,10.0,99,be_strongest,defense,4,100
4548,42.0,93,late_planner,defense,3,100
4549,63.999999999999986,84,analyst,defense,2,100
4550,330,67,two_one_two,defense,0,100
4551,479.2,33,one_two_one,money,2,100
4552,10,99,be_strongest,defense,0,100
4553,330,67,two_one_two,defense,0,100
4554,330.0,33,one_two_one,money,2,100
4555,10.0,0,copycat,money,15,100
4556,10,99,be_strongest,defense,0,100
4557,307.0,56,random,defense,1,100
4558,330,67,two_one_two,defense,0,100
4559,490,51,random,defense,0,100
4560,60.0,0,copycat,money,14,100
4561,63.999999999999986,84,analyst,defense,1,100
4562,35.0,93,late_planner,defense,1,100
4563,330.0,67,two_one_two,defense,1,100
4564,49.0,93,late_planner,defense,2,100
4565,470.0,53,random,money,1,100
4566,470.0,53,random,defense,1,100
4567,30.0,95,late_planner,defense,2,100
4568,10,99,be_strongest,defense,0,100
4569,10.0,99,be_strongest,defense,1,100
4570,546.8,33,one_two_one,money,2,100
4571,10,99,be_strongest,defense,0,100
4572,393.2,49,random,defense,2,100
4573,23.999999999999993,94,late_planner,defense,1,100
4574,30.0,0,copycat,money,15,100
4575,42.0,93,late_planner,defense,1,100
4576,38.39999999999999,84,analyst,defense,2,100
4577,10.0,99,be_strongest,defense,2,100
4578,190.0,33,one_two_one,money,3,100
4579,330.0,67,two_one_two,defense,2,100
4580,30.0,1,not_weakest,money,4,100
4581,63.999999999999986,84,analyst,defense,2,100
4582,10.0,99,be_strongest,defense,1,100
4583,571.6,33,one_two_one,money,2,100
4584,42.0,93,late_planner,defense,1,100
4585,35.0,93,late_planner,defense,2,100
4586,35.0,93,late_planner,defense,3,100
4587,520,48,random,money,0,100
4588,42.0,93,late_planner,defense,2,100
4589,10.0,99,be_strongest,defense,1,100
4590,330.0,67,two_one_two,defense,2,100
4591,63.999999999999986,84,analyst,defense,1,100
4592,204.0,33,one_two_one,money,5,100
4593,330.0,67,two_one_two,defense,1,100
4594,586.0,33,one_two_one,money,1,100
4595,426.8,52,random,money,2,100
4596,42.0,93,late_planner,defense,2,100
4597,10.0,99,be_strongest,defense,1,100
4598,210.0,1,not_weakest,money,3,100
4599,0.0,0,copycat,money,17,100
4600,10.0,99,be_strongest,defense,1,100
4601,24.0,97,analyst,defense,1,100
4602,10.0,99,be_strongest,defense,1,100
4603,330.0,67,two_one_two,defense,1,100
4604,378.0,56,random,defense,1,100
4605,450.0,33,one_two_one,money,2,100
4606,42.0,93,late_planner,defense,2,100
4607,430.0,57,random,money,2,100
4608,330.0,67,two_one_two,defense,1,100
4609,42.0,93,late_planner,defense,3,100
4610,42.0,93,late_planner,defense,2,100
4611,546.8,33,one_two_one,money,2,100
4612,10,99,be_strongest,defense,0,100
4613,42.0,93,late_planner,defense,4,100
4614,362.69999999999993,43,random,money,2,100
4615,42.0,93,late_planner,defense,1,100
4616,330,67,two_one_two,defense,0,100
4617,548.4,33,one_two_one,money,2,100
4618,35.0,93,late_planner,defense,1,100
4619,63.999999999999986,84,analyst,defense,1,100
4620,330.0,67,two_one_two,defense,3,100
4621,350.0,33,one_two_one,money,2,100
4622,50.0,0,copycat,money,14,100
4623,310.0,67,two_one_two,defense,2,100
4624,210.0,1,not_weakest,money,3,100
4625,330.0,67,two_one_two,defense,2,100
4626,170.0,1,not_weakest,money,4,100
4627,210.0,1,not_weakest,money,3,100
4628,170.0,33,one_two_one,money,3,100
4629,63.999999999999986,84,analyst,defense,1,100
4630,63.999999999999986,84,analyst,defense,1,100
4631,63.999999999999986,84,analyst,defense,1,100
4632,546.8,33,one_two_one,money,2,100
4633,10.0,99,be_strongest,defense,1,100
4634,20.0,1,not_weakest,money,6,100
4635,482.0,47,random,defense,1,100
4636,45.0,91,analyst,defense,2,100
4637,42.0,93,late_planner,defense,3,100
4638,455.0,50,random,defense,2,100
4639,10.0,1,not_weakest,money,4,100
4640,546.8,33,one_two_one,money,2,100
4641,28.0,97,analyst,defense,2,100
4642,10.0,0,copycat,money,15,100
4643,592.2,33,one_two_one,money,2,100
4644,35.0,93,late_planner,defense,2,100
4645,63.999999999999986,84,analyst,defense,1,100
4646,20.0,96,late_planner,defense,1,100
4647,520,48,random,defense,0,100
4648,546.8,33,one_two_one,money,2,100
4649,490.0,1,not_weakest,money,3,100
4650,63.999999999999986,84,analyst,defense,2,100
4651,10.0,99,be_strongest,defense,1,100
4652,490,51,random,defense,0,100
4653,10.0,99,be_strongest,defense,2,100
4654,215.59999999999997,33,one_two_one,money,2,100
4655,63.999999999999986,84,analyst,defense,1,100
4656,63.999999999999986,84,analyst,defense,1,100
4657,530.0,47,random,money,1,100
4658,200.0,1,not_weakest,money,4,100
4659,420.0,58,random,defense,1,100
4660,330,67,two_one_two,defense,0,100
4661,42.0,93,late_planner,defense,2,100
4662,10.0,99,be_strongest,defense,2,100
4663,329.0,67,two_one_two,defense,2,100
4664,42.0,93,late_planner,defense,2,100
4665,546.8,33,one_two_one,money,2,100
4666,63.999999999999986,84,analyst,defense,1,100
4667,330.0,67,two_one_two,defense,2,100
4668,10,99,be_strongest,defense,0,100
4669,10.0,0,copycat,money,15,100
4670,360.0,1,not_weakest,money,3,100
4671,42.0,93,late_planner,defense,3,100
4672,42.0,93,late_planner,defense,1,100
4673,100.0,1,not_weakest,money,4,100
4674,530,47,random,money,0,100
4675,550,45,random,money,0,100
4676,546.8,33,one_two_one,money,2,100
4677,10.0,99,be_strongest,defense,1,100
4678,330,67,two_one_two,defense,0,100
4679,42.0,93,late_planner,defense,1,100
4680,330,67,two_one_two,defense,0,100
4681,50.0,1,not_weakest,money,4,100
4682,50.0,0,copycat,money,14,100
4683,90.0,1,not_weakest,money,4,100
4684,330.0,67,two_one_two,defense,1,100
4685,528.0,40,random,money,1,100
4686,19.199999999999996,84,analyst,defense,2,100
4687,330.0,67,two_one_two,defense,1,100
4688,330,67,two_one_two,defense,0,100
4689,60.0,0,copycat,money,15,100
4690,50.0,0,copycat,money,14,100
4691,210.0,1,not_weakest,money,3,100
4692,546.8,33,one_two_one,money,2,100
4693,63.999999999999986,84,analyst,defense,2,100
4694,10.0,0,copycat,money,15,100
4695,592.0,39,random,money,1,100
4696,63.999999999999986,84,analyst,defense,3,100
4697,42.0,93,late_planner,defense,1,100
4698,270.0,1,not_weakest,money,3,100
4699,10.0,99,be_strongest,defense,1,100
4700,10.0,99,be_strongest,defense,1,100
4701,0.0,0,copycat,money,15,100
4702,50.0,0,copycat,money,14,100
4703,520,48,random,defense,0,100
4704,63.999999999999986,84,analyst,defense,2,100
4705,60.0,0,copycat,money,14,100
4706,367.0,54,random,defense,1,100
4707,63.999999999999986,84,analyst,defense,1,100
4708,330,67,two_one_two,defense,0,100
4709,10,99,be_strongest,defense,0,100
4710,512.8,33,one_two_one,money,2,100
4711,360,64,random,defense,0,100
4712,63.999999999999986,84,analyst,defense,1,100
4713,520,48,random,defense,0,100
4714,465.0,33,one_two_one,money,2,100
4715,490,51,random,money,0,100
4716,50.0,0,copycat,money,16,100
4717,42.0,93,late_planner,defense,2,100
4718,330.0,67,two_one_two,defense,1,100
4719,330,67,two_one_two,defense,0,100
4720,210.0,1,not_weakest,money,3,100
4721,546.8,33,one_two_one,money,2,100
4722,383.4,50,random,defense,4,100
4723,350.0,1,not_weakest,money,3,100
4724,30.0,0,copycat,money,14,100
4725,60.0,0,copycat,money,16,100
4726,10.0,99,be_strongest,defense,2,100
4727,330,67,two_one_two,defense,0,100
4728,330.0,33,one_two_one,money,2,100
4729,63.999999999999986,84,analyst,defense,1,100
4730,546.8,33,one_two_one,money,2,100
4731,63.999999999999986,84,analyst,defense,2,100
4732,63.999999999999986,84,analyst,defense,2,100
4733,20.0,0,copycat,money,15,100
4734,63.999999999999986,84,analyst,defense,1,100
4735,42.0,93,late_planner,defense,1,100
4736,10.0,0,copycat,money,14,100
4737,546.8,33,one_two_one,money,2,100
4738,42.0,93,late_planner,defense,1,100
4739,483.0,48,random,money,1,100
4740,330.0,67,two_one_two,defense,1,100
4741,42.0,93,late_planner,defense,3,100
4742,210.0,1,not_weakest,money,3,100
4743,10.0,99,be_strongest,defense,1,100
4744,40.0,1,not_weakest,money,4,100
4745,513.4399999999999,33,one_two_one,money,3,100
4746,63.999999999999986,84,analyst,defense,3,100
4747,0.0,0,copycat,money,15,100
4748,240.0,33,one_two_one,money,2,100
4749,10.0,99,be_strongest,defense,2,100
4750,90.0,33,one_two_one,money,4,100
4751,330.0,67,two_one_two,defense,2,100
4752,31.999999999999993,84,analyst,defense,2,100
4753,10.0,99,be_strongest,defense,1,100
4754,10.0,99,be_strongest,defense,2,100
4755,546.8,33,one_two_one,money,2,100
4756,546.8,33,one_two_one,money,2,100
4757,50.0,0,copycat,money,14,100
4758,526.0,44,random,defense,1,100
4759,42.0,93,late_planner,defense,1,100
4760,362.0,51,random,defense,1,100
4761,330.0,67,two_one_two,defense,2,100
4762,10,99,be_strongest,defense,0,100
4763,450.0,1,not_weakest,money,3,100
4764,210.0,1,not_weakest,money,3,100
4765,40.0,44,random,money,3,100
4766,63.999999999999986,84,analyst,defense,1,100
4767,42.0,93,late_planner,defense,2,100
4768,429.0,53,random,defense,1,100
4769,10.0,0,copycat,money,16,100
4770,50.0,33,one_two_one,money,4,100
4771,42.0,93,late_planner,defense,1,100
4772,330.0,67,two_one_two,defense,1,100
4773,63.999999999999986,84,analyst,defense,1,100
4774,10.0,99,be_strongest,defense,1,100
4775,63.999999999999986,84,analyst,defense,1,100
4776,330,67,two_one_two,defense,0,100
4777,30.0,0,copycat,money,15,100
4778,63.999999999999986,84,analyst,defense,2,100
4779,0.0,0,copycat,money,15,100
4780,60.0,1,not_weakest,money,4,100
4781,63.999999999999986,84,analyst,defense,2,100
4782,210.0,1,not_weakest,money,3,100
4783,413.0,53,random,defense,1,100
4784,330,67,two_one_two,defense,0,100
4785,546.8,33,one_two_one,money,2,100
4786,330,67,two_one_two,defense,0,100
4787,10,99,be_strongest,defense,0,100
4788,546.8,33,one_two_one,money,2,100
4789,42.0,93,late_planner,defense,2,100
4790,546.8,33,one_two_one,money,2,100
4791,546.8,33,one_two_one,money,2,100
4792,330,67,two_one_two,defense,0,100
4793,42.0,93,late_planner,defense,2,100
4794,330.0,67,two_one_two,defense,1,100
4795,10.0,0,copycat,money,15,100
4796,220.0,33,one_two_one,money,2,100
4797,10.0,99,be_strongest,defense,4,100
4798,0.0,0,copycat,money,15,100
4799,10.0,99,be_strongest,defense,1,100
4800,590.0,33,one_two_one,money,1,100
4801,330,67,two_one_two,defense,0,100
4802,10,99,be_strongest,defense,0,100
4803,10,99,be_strongest,defense,0,100
4804,420.0,1,not_weakest,money,3,100
4805,330.0,67,two_one_two,defense,2,100
4806,524.2,33,one_two_one,money,2,100
4807,20.0,0,copycat,money,14,100
4808,30.0,0,copycat,money,14,100
4809,10,99,be_strongest,defense,0,100
4810,330.0,67,two_one_two,defense,1,100
4811,0.0,0,copycat,money,15,100
4812,210.0,1,not_weakest,money,3,100
4813,42.0,93,late_planner,defense,1,100
4814,80.0,1,not_weakest,money,4,100
4815,42.0,93,late_planner,defense,2,100
4816,328.0,67,two_one_two,defense,2,100
4817,10.0,99,be_strongest,defense,1,100
4818,430.0,57,random,defense,1,100
4819,42.0,93,late_planner,defense,1,100
4820,330,67,two_one_two,defense,0,100
4821,190.0,33,one_two_one,money,3,100
4822,490.0,51,random,money,1,100
4823,10,99,be_strongest,defense,0,100
4824,330.0,67,two_one_two,defense,3,100
4825,546.8,33,one_two_one,money,2,100
4826,210.0,1,not_weakest,money,3,100
4827,439.0,49,random,defense,2,100
4828,10.0,1,not_weakest,money,4,100
4829,42.0,93,late_planner,defense,1,100
4830,220.0,1,not_weakest,money,4,100
4831,37.8,93,late_planner,defense,3,100
4832,30.0,0,copycat,money,14,100
4833,10.0,99,be_strongest,defense,1,100
4834,42.0,93,late_planner,defense,3,100
4835,210.0,1,not_weakest,money,3,100
4836,63.999999999999986,84,analyst,defense,2,100
4837,210.0,1,not_weakest,money,3,100
4838,10,99,be_strongest,defense,0,100
4839,10,99,be_strongest,defense,0,100
4840,60.0,0,copycat,money,14,100
4841,330,67,two_one_two,defense,0,100
4842,120.0,1,not_weakest,money,4,100
4843,330,67,two_one_two,defense,0,100
4844,42.0,93,late_planner,defense,2,100
4845,210.0,1,not_weakest,money,4,100
4846,475.0,50,random,defense,1,100
4847,42.0,93,late_planner,defense,3,100
4848,63.999999999999986,84,analyst,defense,3,100
4849,320.0,1,not_weakest,money,3,100
4850,30.0,0,copycat,money,15,100
4851,210.0,1,not_weakest,money,3,100
4852,510.0,49,random,money,1,100
4853,42.0,93,late_planner,defense,2,100
4854,546.8,33,one_two_one,money,2,100
4855,20.0,0,copycat,money,15,100
4856,10,99,be_strongest,defense,0,100
4857,0.0,0,copycat,money,15,100
4858,30.0,90,analyst,defense,1,100
4859,63.999999999999986,84,analyst,defense,1,100
4860,63.999999999999986,84,analyst,defense,1,100
4861,10,99,be_strongest,defense,0,100
4862,546.8,33,one_two_one,money,2,100
4863,42.0,93,late_planner,defense,1,100
4864,10,99,be_strongest,defense,0,100
4865,10.0,99,be_strongest,defense,1,100
4866,330.0,67,two_one_two,defense,1,100
4867,546.8,33,one_two_one,money,2,100
4868,415.0,55,random,money,1,100
4869,600.0,1,not_weakest,money,3,100
4870,150.0,1,not_weakest,money,4,100
4871,10.0,0,copycat,money,15,100
4872,63.999999999999986,84,analyst,defense,1,100
4873,63.999999999999986,84,analyst,defense,1,100
4874,10.0,99,be_strongest,defense,1,100
4875,63.999999999999986,84,analyst,defense,2,100
4876,560,44,random,money,0,100
4877,42.0,93,late_planner,defense,1,100
4878,210.0,1,not_weakest,money,3,100
4879,30.0,0,copycat,money,14,100
4880,60.0,0,copycat,money,15,100
4881,210.0,33,one_two_one,money,2,100
4882,546.8,33,one_two_one,money,2,100
4883,63.999999999999986,84,analyst,defense,1,100
4884,560,44,random,money,0,100
4885,478.0,51,random,money,1,100
4886,42.0,93,late_planner,defense,1,100
4887,63.999999999999986,84,analyst,defense,1,100
4888,546.8,33,one_two_one,money,2,100
4889,42.0,93,late_planner,defense,1,100
4890,10,99,be_strongest,defense,0,100
4891,330.0,67,two_one_two,defense,1,100
4892,330.0,51,random,defense,1,100
4893,10.0,99,be_strongest,defense,1,100
4894,30.0,0,copycat,money,14,100
4895,10,99,be_strongest,defense,0,100
4896,63.999999999999986,84,analyst,defense,3,100
4897,20.58,93,late_planner,defense,5,100
4898,330.0,67,two_one_two,defense,1,100
4899,440,56,random,defense,0,100
4900,63.999999999999986,84,analyst,defense,1,100
4901,520,48,random,defense,0,100
4902,540,46,random,defense,0,100
4903,10.0,0,copycat,money,14,100
4904,540.0,1,not_weakest,money,3,100
4905,60.0,1,not_weakest,money,4,100
4906,330,67,two_one_two,defense,0,100
4907,330,67,two_one_two,defense,0,100
4908,330,67,two_one_two,defense,0,100
4909,10.0,99,be_strongest,defense,2,100
4910,42.0,93,late_planner,defense,1,100
4911,42.0,93,late_planner,defense,1,100
4912,63.999999999999986,84,analyst,defense,2,100
4913,10,99,be_strongest,defense,0,100
4914,40.0,33,one_two_one,money,4,100
4915,330,67,two_one_two,defense,0,100
4916,330.0,67,two_one_two,defense,3,100
4917,57.59999999999999,84,analyst,defense,3,100
4918,548.4,33,one_two_one,money,2,100
4919,10,99,be_strongest,defense,0,100
4920,610.0,39,random,money,425,100
4921,330.0,67,two_one_two,defense,2,100
4922,210.0,1,not_weakest,money,3,100
4923,270.0,33,one_two_one,money,2,100
4924,330.0,67,two_one_two,defense,3,100
4925,63.999999999999986,84,analyst,defense,1,100
4926,20.0,0,copycat,money,15,100
4927,434.15999999999997,33,one_two_one,money,4,100
4928,63.999999999999986,84,analyst,defense,1,100
4929,30.0,45,random,money,3,100
4930,10.0,0,copycat,money,14,100
4931,10.0,99,be_strongest,defense,1,100
4932,330,67,two_one_two,defense,0,100
4933,42.0,93,late_planner,defense,3,100
4934,10.0,99,be_strongest,defense,1,100
4935,63.999999999999986,84,analyst,defense,5,100
4936,210.0,1,not_weakest,money,3,100
4937,10,99,be_strongest,defense,0,100
4938,50.0,0,copycat,money,15,100
4939,440,56,random,money,0,100
4940,510.0,49,random,money,2,100
4941,50.0,0,copycat,money,15,100
4942,310.0,33,one_two_one,money,2,100
4943,63.999999999999986,84,analyst,defense,2,100
4944,42.0,93,late_planner,defense,2,100
4945,20.0,0,copycat,money,14,100
4946,140.0,1,not_weakest,money,5,100
4947,16.0,98,late_planner,defense,3,100
4948,330,67,two_one_two,defense,0,100
4949,560,44,random,money,0,100
4950,340.0,1,not_weakest,money,3,100
4951,10,99,be_strongest,defense,0,100
4952,10.0,99,be_strongest,defense,1,100
4953,42.0,93,late_planner,defense,1,100
4954,460.0,54,random,money,3,100
4955,546.8,33,one_two_one,money,2,100
4956,63.999999999999986,84,analyst,defense,1,100
4957,450.0,55,random,defense,1,100
4958,328.0,67,two_one_two,defense,2,100
4959,63.999999999999986,84,analyst,defense,2,100
4960,0.0,0,copycat,money,15,100
4961,30.0,0,copycat,money,14,100
4962,90.0,33,one_two_one,money,3,100
4963,63.999999999999986,84,analyst,defense,2,100
4964,10,99,be_strongest,defense,0,100
4965,330,67,two_one_two,defense,0,100
4966,330.0,67,two_one_two,defense,2,100
4967,20.0,1,not_weakest,money,5,100
4968,63.999999999999986,84,analyst,defense,1,100
4969,10.0,0,copycat,money,15,100
4970,330.0,67,two_one_two,defense,1,100
4971,210.0,1,not_weakest,money,3,100
4972,10.0,0,copycat,money,14,100
4973,540.0,46,random,defense,1,100
4974,330.0,67,two_one_two,defense,2,100
